433	859
858	601
619	940
451	542
991	594
311	350
707	687
119	577
767	364
1566	819
340	313
701	917
1723	151
368	858
946	196
708	771
823	712
1425	647
785	853
233	129
742	101
1620	913
303	535
1735	715
87	278
1056	395
1736	658
584	518
785	624
652	760
97	921
1190	291
966	411
104	744
720	937
495	298
452	453
797	852
406	695
541	508
342	694
1425	803
112	187
986	767
1724	325
964	448
1069	121
1317	607
174	345
1023	872
225	737
1662	492
1232	875
412	583
691	527
1129	928
1284	692
1640	251
1092	837
1011	399
1510	921
1483	922
1548	830
567	898
1531	360
1375	711
820	919
914	895
1650	678
80	837
246	859
1587	105
1709	341
761	613
